dur,proto,service,state,spkts,dpkts,sbytes,dbytes,rate,sttl,dttl,sload,dload,sloss,dloss,sinpkt,dinpkt,synack,ackdat,smean,dmean,trans_depth,response_body_len,ct_srv_src,ct_dst_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,is_ftp_login,ct_ftp_cmd,ct_flw_http_mthd,ct_src_ltm,ct_srv_dst,is_sm_ips_ports,attack_cat
19.215225,tcp,ssh,FIN,332,354,26144,49578,35.648815,31,29,10852.22754,20582.8457,78,103,58.05106899999999,54.432283,0.0006219999999999999,0.000135,79,140,0,0,1,8,1,1,1,0,0,0,1,1,0,Normal
0.018958000000000003,tcp,-,FIN,16,18,1540,1644,1740.6899030000002,31,29,609346.9375,655343.375,4,4,1.242933,1.087882,0.00045999999999999996,0.0001,96,91,0,0,9,7,6,1,6,0,0,0,8,9,0,Normal
0.785686,tcp,-,FIN,10,6,514,268,19.091596,254,252,4714.351562,2280.809326,2,1,87.29844399999999,141.946406,0.07510399999999999,0.133189,51,45,0,0,6,1,1,1,3,0,0,0,1,3,0,Normal
8.325614999999999,tcp,-,REQ,8,0,360,0,0.840779,254,0,302.680359,0.0,7,0,1189.373625,0.0,0.0,0.0,45,0,0,0,36,7,2,2,32,0,0,0,7,32,0,Normal
4e-06,tcp,-,REQ,2,0,90,0,250000.0006,254,0,90000000.0,0.0,1,0,0.004,0.0,0.0,0.0,45,0,0,0,7,2,1,1,5,0,0,0,5,5,0,Normal
1.3516860000000002,tcp,-,FIN,10,8,938,354,12.576885,254,252,5001.161621,1834.745605,2,1,147.52688899999998,182.94871899999998,0.071043,0.137281,94,44,0,0,4,2,1,1,1,0,0,0,2,2,0,Normal
0.965362,tcp,-,FIN,10,8,2516,354,17.609973999999998,254,252,18770.16016,2568.984375,2,1,102.916111,123.830141,0.098548,0.038560000000000004,252,44,0,0,2,1,1,1,2,0,0,0,1,2,0,Normal
0.0009460000000000001,udp,dns,CON,2,2,130,162,3171.247406,31,29,549682.875,684989.4375,0,0,0.001,0.004,0.0,0.0,65,81,0,0,4,5,2,1,2,0,0,0,5,4,0,Normal
0.036758,tcp,-,FIN,122,126,7816,16782,6719.625995,31,29,1687143.0,3623483.5,30,32,0.300264,0.292008,0.000544,0.000136,64,133,0,0,9,4,1,1,1,0,0,0,1,5,0,Normal
4.649128,tcp,-,FIN,228,410,13074,515924,137.014942,31,29,22399.03906,885612.9375,19,178,20.4793,11.365673,0.0005639999999999999,0.00011999999999999999,57,1258,0,0,10,1,1,1,1,0,0,0,7,5,0,Normal
10.488458,tcp,-,FIN,674,1278,37490,1641360,186.014003,31,29,28553.29297,1250956.875,55,583,15.584141,8.21299,0.000465,0.000125,56,1284,0,0,8,5,1,1,1,0,0,0,1,7,0,Normal
1.6623919999999999,tcp,-,FIN,10,10,608,646,11.429314,254,252,2637.163818,2800.783447,2,3,184.710222,166.929109,0.159333,0.03829,61,65,0,0,2,1,1,1,2,0,0,0,8,2,0,Normal
2.107375,tcp,-,FIN,10,8,964,354,8.066908,254,252,3295.094727,1176.81958,2,1,229.54933300000002,288.500719,0.087862,0.112358,96,44,0,0,5,2,2,2,2,0,0,0,2,3,0,Normal
25.819430999999998,tcp,-,REQ,6,0,270,0,0.193653,254,0,69.714935,0.0,5,0,5163.8865,0.0,0.0,0.0,45,0,0,0,11,4,2,2,10,0,0,0,6,10,0,Normal
2.434336,tcp,-,FIN,12,10,3026,844,8.626583,254,252,9116.244141,2497.6010739999997,3,2,221.29081800000003,257.29632799999996,0.11865999999999999,0.11018900000000001,252,84,0,0,3,1,1,1,2,0,0,0,1,2,0,Normal
0.6316039999999999,tcp,-,FIN,10,8,540,354,26.915598,254,252,6155.755859000001,3926.5107420000004,2,1,70.17822199999999,77.03271099999999,0.074037,0.056215,54,44,0,0,3,18,1,1,3,0,0,0,1,3,0,Normal
0.125548,tcp,-,FIN,66,64,3910,51910,1027.495418,31,29,245388.2031,3256061.25,7,26,1.926877,1.983825,0.000563,0.00013700000000000002,59,811,0,0,4,3,1,1,1,0,0,0,3,7,0,Normal
1.9020290000000002,tcp,-,FIN,12,10,990,796,11.040841,254,252,3819.079346,3015.726807,3,2,171.308085,197.365,0.125736,0.11185999999999999,83,80,0,0,1,1,1,1,2,0,0,0,1,1,0,Normal
0.547139,tcp,-,FIN,14,6,8834,268,34.726094,254,252,119940.2734,3275.2189940000003,4,1,40.058537,94.660398,0.07382799999999999,0.097482,631,45,0,0,3,2,2,2,3,0,0,0,2,3,0,Normal
0.001151,udp,dns,CON,2,2,130,162,2606.429117,31,29,451781.0625,562988.6875,0,0,0.01,0.008,0.0,0.0,65,81,0,0,8,7,3,2,2,0,0,0,5,6,0,Normal
0.719775,tcp,http,FIN,10,8,848,1222,23.618491,62,252,8491.541992,11892.60449,2,2,79.866556,84.072711,0.13125799999999999,0.139665,85,153,1,190,4,1,2,1,3,0,0,1,2,3,0,Normal
0.035071,udp,-,CON,4,4,520,304,199.595104,31,29,88962.39063,52008.78125,0,0,6.690333,7.303667,0.0,0.0,130,76,0,0,5,3,1,1,2,0,0,0,4,12,0,Normal
2.0247740000000003,tcp,-,FIN,10,8,642,354,8.395997999999999,254,252,2283.71167,1224.8280029999999,2,1,215.27866699999998,278.614438,0.07447000000000001,0.06270099999999999,64,44,0,0,7,2,1,1,2,0,0,0,4,3,0,Normal
0.8380770000000001,tcp,-,FIN,16,10,904,556,29.830194,254,252,8094.72168,4782.376953,5,3,55.809931999999996,78.614891,0.13053800000000002,0.072015,57,56,0,0,7,2,2,1,7,0,0,0,2,7,0,Normal
0.001049,udp,dns,CON,2,2,146,178,2859.866662,31,29,556720.6875,678741.6875,0,0,0.012,0.009000000000000001,0.0,0.0,73,89,0,0,2,2,1,1,1,0,0,0,1,1,0,Normal
21.025787,tcp,-,REQ,10,0,450,0,0.428046,254,0,154.096481,0.0,9,0,2336.19825,0.0,0.0,0.0,45,0,0,0,27,20,2,2,25,0,0,0,22,25,0,Normal
0.000544,tcp,-,ACC,2,2,112,112,5514.7057859999995,31,29,823529.375,823529.375,1,1,0.005,0.005,0.000534,0.0,56,56,0,0,8,2,1,1,1,0,0,0,2,5,0,Normal
0.019989,tcp,-,FIN,16,18,1540,1644,1650.9079470000001,31,29,577917.8125,621541.8125,4,4,1.302067,1.140235,0.000602,0.00014099999999999998,96,91,0,0,10,7,5,1,5,0,0,0,12,10,0,Normal
1.041701,tcp,-,FIN,10,6,534,268,14.399526000000002,254,252,3693.958496,1720.2634280000002,2,1,100.128556,178.880594,0.147295,0.12103299999999999,53,45,0,0,6,1,1,1,1,0,0,0,1,1,0,Normal
0.001098,udp,dns,CON,2,2,146,178,2732.2404899999997,31,29,531876.125,648451.75,0,0,0.013999999999999999,0.008,0.0,0.0,73,89,0,0,2,3,1,1,1,0,0,0,1,2,0,Normal
6e-06,tcp,-,REQ,2,0,90,0,166666.6608,254,0,59999996.0,0.0,1,0,0.006,0.0,0.0,0.0,45,0,0,0,5,2,1,1,5,0,0,0,2,5,0,Normal
0.7004670000000001,tcp,-,FIN,10,8,2516,354,24.269523,254,252,25868.45703,3540.4951170000004,2,1,76.07688900000001,93.626859,0.045076,0.088978,252,44,0,0,3,1,1,1,3,0,0,0,1,3,0,Normal
0.031847,tcp,-,FIN,72,74,4238,63878,4553.019104999999,31,29,1050020.375,15829434.0,7,30,0.444155,0.427712,0.000614,0.000135,59,863,0,0,6,2,1,1,1,0,0,0,6,5,0,Normal
0.551878,tcp,-,CON,6,2,978,86,12.683963,62,252,11814.206059999999,623.3261719999999,2,1,110.3756,0.006,0.20601399999999997,0.162712,163,43,0,0,6,2,2,1,5,0,0,0,2,5,0,Normal
1e-05,udp,-,INT,2,0,502,0,100000.0025,254,0,200800000.0,0.0,0,0,0.01,0.0,0.0,0.0,251,0,0,0,2,3,2,1,8,0,0,0,3,2,0,Normal
0.6230180000000001,tcp,-,FIN,12,8,1100,724,30.496709999999997,254,252,12956.28613,8141.016602,3,2,54.585092,80.95828900000001,0.056307,0.050845999999999995,92,91,0,0,3,18,2,1,3,0,0,0,2,3,0,Normal
0.001017,udp,dns,CON,2,2,130,162,2949.8526690000003,31,29,511307.7813,637168.1875,0,0,0.006999999999999999,0.008,0.0,0.0,65,81,0,0,5,3,1,1,1,0,0,0,9,3,0,Normal
0.358923,tcp,ftp-data,FIN,8,12,424,8824,52.936147,31,29,8269.183594,180294.9375,1,4,51.225143,32.580727,0.000531,0.000132,53,735,0,0,4,4,1,1,1,0,0,0,3,2,0,Normal
0.401862,tcp,http,FIN,10,6,510,268,37.326246999999995,254,252,9137.464844,4459.242188,2,1,41.622111,66.695398,0.06838,0.074348,51,45,1,0,9,2,2,1,9,0,0,1,2,9,0,Normal
0.620408,tcp,-,FIN,10,10,608,646,30.625008,254,252,7066.317870999999,7504.73877,2,3,68.93422199999999,60.482668000000004,0.075349,0.07971900000000001,61,65,0,0,6,2,2,1,4,0,0,0,3,4,0,Normal
1.028168,tcp,-,FIN,34,12,27248,642,43.767168,254,252,205779.6094,4582.908691,13,3,31.156605,81.12472700000001,0.135062,0.062808,801,54,0,0,4,1,1,1,4,0,0,0,1,4,0,Normal
0.00105,udp,dns,CON,2,2,146,178,2857.142959,31,29,556190.5,678095.25,0,0,0.011000000000000001,0.006999999999999999,0.0,0.0,73,89,0,0,5,2,2,1,1,0,0,0,2,2,0,Normal
1e-05,udp,-,INT,2,0,1064,0,100000.0025,254,0,425600000.0,0.0,0,0,0.01,0.0,0.0,0.0,532,0,0,0,2,1,1,1,1,0,0,0,2,1,0,Normal
1.378494,tcp,-,FIN,12,10,1490,792,15.234016,254,252,7927.491698999999,4137.849121,3,2,122.84963400000001,142.458562,0.096364,0.10259700000000001,124,79,0,0,5,1,1,1,1,0,0,0,1,4,0,Normal
1.2222959999999998,tcp,-,FIN,10,8,498,354,13.908251000000002,254,252,2938.731689,2028.968384,2,1,133.878778,159.42857800000002,0.10629300000000001,0.08329099999999999,50,44,0,0,4,2,2,2,4,0,0,0,2,4,0,Normal
1e-06,udp,-,INT,2,0,104,0,1000000.003,254,0,416000000.0,0.0,0,0,0.001,0.0,0.0,0.0,52,0,0,0,3,1,1,1,2,0,0,0,2,2,0,Normal
0.580344,tcp,-,FIN,10,6,534,268,25.846738000000002,254,252,6630.549805,3087.82373,2,1,64.40177800000001,102.621398,0.067228,0.132527,53,45,0,0,2,3,2,1,2,0,0,0,2,5,0,Normal
0.752429,tcp,http,FIN,10,8,818,1088,22.593494,62,252,7835.955078,10121.88477,2,2,83.508667,91.768289,0.110043,0.07797799999999999,82,136,1,142,2,1,1,1,2,0,0,1,1,2,0,Normal
0.549478,tcp,-,FIN,10,6,2516,268,27.298636,254,252,32976.75391,3261.2771,2,1,59.178667000000004,88.071602,0.10911099999999999,0.071698,252,45,0,0,4,2,2,2,4,0,0,0,2,4,0,Normal
1e-05,udp,-,INT,2,0,776,0,100000.0025,254,0,310400000.0,0.0,0,0,0.01,0.0,0.0,0.0,388,0,0,0,33,15,15,1,33,0,0,0,15,33,0,Normal
0.0011070000000000001,udp,dns,CON,2,2,146,178,2710.026984,31,29,527551.9375,643179.75,0,0,0.01,0.01,0.0,0.0,73,89,0,0,2,3,1,1,1,0,0,0,2,5,0,Normal
2e-06,udp,-,INT,2,0,2184,0,500000.0013,254,0,4368000000.0,0.0,0,0,0.002,0.0,0.0,0.0,1092,0,0,0,8,3,3,1,6,0,0,0,3,6,0,Normal
1.3612,tcp,-,FIN,10,8,580,354,12.488980999999999,254,252,3067.881348,1821.921875,2,1,146.486333,180.00328100000002,0.101176,0.107475,58,44,0,0,3,2,2,2,3,0,0,0,2,6,0,Normal
1.281334,tcp,-,FIN,10,8,756,354,13.267422,254,252,4251.818848,1935.4827879999998,2,1,142.370444,172.538281,0.046113,0.088976,76,44,0,0,1,1,1,1,1,0,0,0,1,1,0,Normal
3e-06,udp,-,INT,2,0,232,0,333333.3215,31,0,309333312.0,0.0,0,0,0.003,0.0,0.0,0.0,116,0,0,0,9,4,1,1,2,0,0,0,5,8,0,Normal
1.2419959999999999,tcp,http,FIN,14,18,1684,10168,24.959822,31,29,10074.10645,61861.71094,3,5,95.510772,73.026824,0.000535,0.000145,120,565,1,3924,3,3,1,1,1,0,0,1,1,3,0,Normal
2.4768470000000002,tcp,http,FIN,10,10,802,1172,7.671042999999999,62,252,2331.99707,3407.5581049999996,2,2,275.06822200000005,265.114344,0.09081399999999999,0.041881,80,117,1,141,2,2,1,1,2,0,0,1,1,2,0,Normal
0.001072,udp,dns,CON,2,2,146,178,2798.507427,31,29,544776.125,664179.125,0,0,0.011000000000000001,0.008,0.0,0.0,73,89,0,0,4,4,1,1,1,0,0,0,1,1,0,Normal
0.073137,udp,-,CON,4,4,528,304,95.710789,31,29,43315.96875,24939.49609,0,0,18.992334,7.6683330000000005,0.0,0.0,132,76,0,0,8,5,1,1,3,0,0,0,5,7,0,Normal
0.808447,tcp,-,FIN,14,12,1102,678,30.923486999999998,254,252,10133.00781,6155.010742,4,4,62.188233,66.482453,0.076448,0.036502,79,57,0,0,6,1,1,1,5,0,0,0,1,5,0,Normal
0.8510790000000001,tcp,-,FIN,10,6,558,268,17.624685999999997,254,252,4728.115723,2105.5625,2,1,90.935,123.632602,0.23291199999999998,0.057024,56,45,0,0,7,1,1,1,4,0,0,0,1,4,0,Normal
0.155855,tcp,-,FIN,84,86,4862,79882,1084.341214,31,29,246639.5,4052690.0,7,36,1.8739880000000002,1.808329,0.002143,0.000223,58,929,0,0,8,1,1,1,1,0,0,0,4,1,0,Normal
5.822799,tcp,-,REQ,8,0,360,0,1.2021709999999999,254,0,432.781525,0.0,7,0,831.828437,0.0,0.0,0.0,45,0,0,0,33,27,2,2,32,0,0,0,27,32,0,Normal
1.1e-05,udp,-,INT,2,0,1908,0,90909.0902,254,0,693818176.0,0.0,0,0,0.011000000000000001,0.0,0.0,0.0,954,0,0,0,6,2,2,1,5,0,0,0,3,5,0,Normal
1.03629,tcp,-,FIN,10,8,534,354,16.404674,254,252,3713.2460939999996,2393.152344,2,1,110.59611100000001,135.951422,0.084624,0.105201,53,44,0,0,2,1,1,1,2,0,0,0,1,1,0,Normal
0.022261000000000003,tcp,-,FIN,16,18,1540,1644,1482.413235,31,29,518934.4688,558106.125,4,4,1.462933,1.281177,0.000475,0.000139,96,91,0,0,6,1,1,1,1,0,0,0,1,16,0,Normal
0.223421,tcp,ftp-data,FIN,14,6,8928,320,85.04124200000001,31,29,296874.5,9560.425781,4,1,17.186231,44.548,0.000541,0.000177,638,53,0,0,3,5,1,1,3,0,0,0,4,3,0,Normal
0.014887000000000001,tcp,http,FIN,8,10,1040,824,1141.935884,31,29,489017.25,398737.1563,2,2,2.077,1.572111,0.000732,0.00022999999999999998,130,82,1,83,3,2,1,1,1,0,0,1,2,1,0,Normal
2.784391,tcp,-,FIN,112,22,135649,956,47.766281,254,252,386261.8438,2623.1948239999997,53,1,24.508955,129.47514099999998,0.06541,0.044071,1211,43,0,0,1,1,1,1,1,0,0,0,4,2,0,Normal
0.0,arp,-,INT,1,0,46,0,0.0,0,0,0.0,0.0,0,0,60000.644,0.0,0.0,0.0,46,0,0,0,1,1,1,1,1,0,0,0,1,1,1,Normal
6e-06,udp,-,INT,2,0,178,0,166666.6608,29,0,118666664.0,0.0,0,0,0.006,0.0,0.0,0.0,89,0,0,0,2,1,1,1,1,0,0,0,2,1,0,Normal
1.304083,tcp,-,FIN,34,12,34230,526,34.507006,254,252,203815.25,2963.001709,14,1,38.476606,108.79936699999999,0.107287,0.095446,1007,44,0,0,1,2,1,1,1,0,0,0,1,2,0,Normal
0.70207,tcp,-,FIN,10,6,2516,268,21.365391,254,252,25809.39258,2552.452148,2,1,78.007778,122.775602,0.08771,0.095305,252,45,0,0,6,1,1,1,2,0,0,0,1,2,0,Normal
0.019375999999999997,tcp,-,FIN,16,18,1540,1644,1703.137868,31,29,596201.5,641205.625,4,4,1.2698,1.112765,0.000455,0.00014099999999999998,96,91,0,0,10,6,6,1,6,0,0,0,10,9,0,Normal
1.1e-05,udp,-,INT,2,0,1064,0,90909.0902,254,0,386909088.0,0.0,0,0,0.011000000000000001,0.0,0.0,0.0,532,0,0,0,36,13,13,1,35,0,0,0,13,35,0,Normal
0.682116,tcp,-,FIN,10,6,1726,268,21.990395,254,252,18225.64063,2627.119141,2,1,72.255,122.677398,0.06872,0.060935,173,45,0,0,4,1,1,1,3,0,0,0,2,4,0,Normal
1.160082,tcp,http,FIN,14,18,1684,10168,26.722248999999998,31,29,10785.44434,66229.80469,3,5,89.207536,68.211706,0.000479,0.000319,120,565,1,3924,3,3,1,1,2,0,0,1,3,3,0,Normal
0.003489,tcp,ftp-data,FIN,8,12,424,8824,5445.6864049999995,31,29,850673.5625,18547434.0,1,4,0.379,0.272545,0.000488,0.000134,53,735,0,0,3,7,1,1,4,0,0,0,5,3,0,Normal
0.004674,udp,-,CON,4,4,568,304,1497.646491,31,29,729139.875,390243.875,0,0,1.220333,1.073,0.0,0.0,142,76,0,0,7,3,2,1,3,0,0,0,10,7,0,Normal
0.707919,tcp,-,FIN,10,6,2516,268,21.188865,254,252,25596.14844,2531.363037,2,1,78.55711099999999,117.049797,0.12266099999999999,0.134164,252,45,0,0,9,1,1,1,2,0,0,0,26,3,0,Normal
0.391676,tcp,-,FIN,28,30,4776,3080,145.528444,31,29,94077.75781,60825.78516,7,7,14.494334,13.486759,0.000554,0.000155,171,103,0,0,8,2,1,1,1,0,0,0,1,14,0,Normal
7.000000000000001e-06,udp,-,INT,2,0,1064,0,142857.1409,254,0,608000000.0,0.0,0,0,0.006999999999999999,0.0,0.0,0.0,532,0,0,0,34,14,14,1,34,0,0,0,14,34,0,Normal
1.418427,tcp,ftp,FIN,16,12,836,682,19.035171,254,252,4421.799805,3530.671631,4,4,91.23106800000001,122.802,0.067596,0.070676,52,57,0,0,2,2,1,1,2,1,1,0,1,2,0,Normal
0.0010019999999999999,udp,dns,CON,2,2,146,178,2994.012136,31,29,582834.375,710578.875,0,0,0.01,0.005,0.0,0.0,73,89,0,0,1,4,1,1,2,0,0,0,2,2,0,Normal
0.695887,tcp,http,FIN,10,10,806,1182,27.303282,62,252,8346.182617,12231.87012,2,2,77.320778,66.145,0.07739299999999999,0.07360499999999999,81,118,1,146,4,17,1,1,3,0,0,1,1,3,0,Normal
0.866196,tcp,-,CON,6,2,1012,86,8.081311999999999,62,252,7795.00293,397.138763,2,1,173.2392,0.001,0.283315,0.09550299999999999,169,43,0,0,2,1,1,1,2,0,0,0,2,2,0,Normal
3e-06,udp,-,INT,2,0,78,0,333333.3215,254,0,104000000.0,0.0,0,0,0.003,0.0,0.0,0.0,39,0,0,0,18,5,5,1,18,0,0,0,5,18,0,Normal
0.023625999999999998,tcp,ftp,FIN,52,54,2934,3740,4444.256386,31,29,974519.625,1243037.375,11,15,0.45690200000000003,0.43664200000000003,0.000481,0.000138,56,69,0,0,1,5,1,1,4,1,1,0,5,1,0,Normal
0.040208,tcp,-,FIN,54,56,3302,40550,2710.903256,31,29,644846.8125,7923995.0,7,21,0.74983,0.722,0.0004940000000000001,0.000799,61,724,0,0,11,1,1,1,1,0,0,0,5,7,0,Normal
0.0,arp,-,INT,1,0,46,0,0.0,0,0,0.0,0.0,0,0,60000.648,0.0,0.0,0.0,46,0,0,0,1,1,1,1,1,0,0,0,1,1,1,Normal
0.43514200000000003,tcp,-,CON,6,2,998,86,16.086702,62,252,15296.15625,790.546509,2,1,87.0284,0.006999999999999999,0.198765,0.043855,166,43,0,0,4,2,2,1,4,0,0,0,2,4,0,Normal
0.496673,tcp,-,FIN,10,6,2516,268,30.200958,254,252,36482.75781,3608.007812,2,1,49.580778,86.213398,0.065603,0.083075,252,45,0,0,7,2,2,1,4,0,0,0,3,4,0,Normal
0.623456,tcp,-,FIN,30,14,25546,764,68.970384,254,252,316878.8125,9110.506836,12,4,21.498483,44.594691,0.043038,0.02083,852,55,0,0,3,1,1,1,3,0,0,0,1,3,0,Normal
0.906169,tcp,-,FIN,10,6,534,268,16.553204,254,252,4246.44873,1977.55603,2,1,100.56299999999999,169.812,0.057101,0.051904,53,45,0,0,3,2,1,1,2,0,0,0,2,3,0,Normal
0.805127,tcp,http,FIN,10,8,862,1320,21.114681,62,252,7710.584473000001,11476.4502,2,2,89.352333,105.746711,0.06489099999999999,0.067506,86,165,1,239,6,3,3,3,6,0,0,9,4,6,0,Normal
1.1301780000000001,tcp,-,FIN,16,10,982,556,22.12041,254,252,6519.327147999999,3546.343994,5,3,72.715932,114.35933600000001,0.10093400000000001,0.044211,61,56,0,0,5,3,2,2,5,0,0,0,2,6,0,Normal
0.0,arp,-,INT,1,0,46,0,0.0,0,0,0.0,0.0,0,0,60000.772000000004,0.0,0.0,0.0,46,0,0,0,1,1,1,1,1,0,0,0,1,1,1,Normal
0.005258,udp,-,CON,4,4,568,304,1331.304681,31,29,648155.1875,346899.9688,0,0,1.4086670000000001,1.245,0.0,0.0,142,76,0,0,3,4,1,1,3,0,0,0,3,6,0,Normal
1.7294650000000003,tcp,ftp,FIN,12,12,634,682,13.298910000000001,254,252,2692.162109,2895.693115,3,4,157.155457,148.03881299999998,0.10103,0.103197,53,57,0,0,1,2,1,1,2,0,0,0,3,1,0,Normal
0.190661,tcp,-,CON,6,2,998,86,36.714378,62,252,34910.12891,1804.24939,2,1,38.1322,0.009000000000000001,0.106109,0.054952,166,43,0,0,7,3,3,1,6,0,0,0,3,6,0,Normal
0.000992,udp,dns,CON,2,2,130,162,3024.193589,31,29,524193.5625,653225.8125,0,0,0.011000000000000001,0.004,0.0,0.0,65,81,0,0,7,3,3,1,2,0,0,0,9,3,0,Normal
0.016093,tcp,-,FIN,38,40,2438,20194,4784.688765999999,31,29,1180140.375,9788106.0,7,13,0.39729699999999996,0.398513,0.000544,0.000146,64,505,0,0,13,2,1,1,1,0,0,0,3,5,0,Normal
0.001044,udp,dns,CON,2,2,146,178,2873.563127,31,29,559386.9375,681992.3125,0,0,0.011000000000000001,0.009000000000000001,0.0,0.0,73,89,0,0,2,1,1,1,1,0,0,0,2,3,0,Normal
2e-06,tcp,-,REQ,2,0,90,0,500000.0013,254,0,180000000.0,0.0,1,0,0.002,0.0,0.0,0.0,45,0,0,0,6,2,1,1,7,0,0,0,2,6,0,Normal
1.212726,tcp,-,FIN,10,8,794,354,14.018006,254,252,4716.646484000001,2044.979614,2,1,125.40711100000001,165.74128100000001,0.052536,0.068525,79,44,0,0,4,1,1,1,2,0,0,0,1,5,0,Normal
1.025083,tcp,-,FIN,14,10,774,556,22.437209,254,252,5611.253418,3909.92749,4,3,75.66792099999999,107.922109,0.053776,0.039218,55,56,0,0,3,1,1,1,3,0,0,0,2,3,0,Normal
0.434967,tcp,-,CON,6,2,978,86,16.093173999999998,62,252,14989.642580000002,790.864563,2,1,86.9934,0.01,0.16388699999999998,0.160165,163,43,0,0,6,2,2,1,4,0,0,0,3,4,0,Normal
0.0010630000000000001,udp,dns,CON,2,2,130,162,2822.201463,31,29,489181.5938,609595.5,0,0,0.01,0.008,0.0,0.0,65,81,0,0,1,3,1,1,1,0,0,0,6,2,0,Normal
0.5374369999999999,tcp,http,FIN,10,8,832,1096,31.631613,62,252,11149.21289,14275.16113,2,2,59.715222,59.933715,0.085234,0.076221,83,137,1,127,4,1,1,1,4,0,0,1,1,4,0,Normal
0.8553700000000001,tcp,-,FIN,10,8,2516,354,19.874441,254,252,21183.81641,2899.330078,2,1,82.851,109.553859,0.088488,0.059573,252,44,0,0,8,1,1,1,5,0,0,0,1,5,0,Normal
19.330114000000002,tcp,http,FIN,336,746,17954,1087890,55.923104,31,29,7408.543945,449632.9375,2,370,57.700499,25.945209,0.000941,0.000122,53,1458,1,524288,4,5,1,1,1,0,0,1,2,3,0,Normal
1.37695,tcp,http,FIN,14,18,1684,10168,22.513526000000002,31,29,9086.75,55798.68359,3,5,105.891002,80.96870600000001,0.00047699999999999994,0.000181,120,565,1,3924,1,2,1,1,1,0,0,1,3,1,0,Normal
1.1e-05,udp,-,INT,2,0,1064,0,90909.0902,254,0,386909088.0,0.0,0,0,0.011000000000000001,0.0,0.0,0.0,532,0,0,0,31,9,8,1,31,0,0,0,9,31,0,Normal
0.004771,udp,-,CON,4,4,568,304,1467.197722,31,29,714315.6875,382309.8125,0,0,1.308667,1.031,0.0,0.0,142,76,0,0,8,3,1,1,3,0,0,0,5,8,0,Normal
3e-06,udp,-,INT,2,0,104,0,333333.3215,254,0,138666656.0,0.0,0,0,0.003,0.0,0.0,0.0,52,0,0,0,4,1,1,1,4,0,0,0,2,5,0,Normal
0.45733999999999997,tcp,-,FIN,16,18,1540,1644,72.156382,31,29,25259.10742,27165.785160000003,4,4,30.462933000000003,26.873176,0.00048600000000000005,0.000166,96,91,0,0,8,7,4,1,7,0,0,0,10,5,0,Normal
0.836635,tcp,-,FIN,60,14,68185,612,87.254299,254,252,641130.25,5440.843261999999,27,1,13.673813,59.725152,0.060199,0.058261,1136,44,1,0,3,25,1,1,3,0,0,1,1,3,0,Normal
1.604575,tcp,-,FIN,10,8,2516,354,10.594706,254,252,11292.70996,1545.580566,2,1,173.2,214.29842200000002,0.104476,0.09197899999999999,252,44,0,0,4,2,2,2,3,0,0,0,3,3,0,Normal
0.008971,tcp,-,FIN,36,38,2334,16290,8137.331319,31,29,2024300.5,14145134.0,7,12,0.247086,0.22373,0.000682,0.000133,65,429,0,0,6,3,1,1,1,0,0,0,4,3,0,Normal
0.751518,tcp,http,FIN,10,8,824,1256,22.620882,62,252,7898.679687999999,11698.987309999999,2,2,83.398667,82.707859,0.172555,0.09158200000000001,82,157,1,226,3,2,2,2,3,0,0,4,2,3,0,Normal
0.241308,tcp,-,CON,6,2,1012,86,29.008570000000002,62,252,27980.83789,1425.563965,2,1,48.2616,0.003,0.13503800000000002,0.070737,169,43,0,0,7,3,3,1,6,0,0,0,4,6,0,Normal
0.6753060000000001,tcp,-,FIN,10,6,534,268,22.212152,254,252,5698.157227000001,2653.611816,2,1,71.018333,120.17160200000001,0.074439,0.074021,53,45,0,0,3,1,1,1,3,0,0,0,1,3,0,Normal
2e-06,udp,-,INT,2,0,104,0,500000.0013,254,0,208000000.0,0.0,0,0,0.002,0.0,0.0,0.0,52,0,0,0,3,2,1,1,3,0,0,0,1,6,0,Normal
0.399472,tcp,-,FIN,10,6,534,268,37.549566,254,252,9632.714844,4485.921386999999,2,1,40.031778,71.22079699999999,0.043361000000000004,0.134082,53,45,0,0,5,2,2,1,5,0,0,0,3,5,0,Normal
0.008971,tcp,-,FIN,36,38,2334,16290,8137.331319,31,29,2024300.5,14145134.0,7,12,0.24565700000000001,0.22521599999999997,0.000628,0.00018600000000000002,65,429,0,0,4,1,1,1,1,0,0,0,2,7,0,Normal
0.842706,tcp,ftp,FIN,52,54,2934,3742,124.598611,31,29,27321.507810000003,34868.625,11,15,16.517332999999997,15.890282999999998,0.000513,0.000139,56,69,0,0,1,6,1,1,3,1,1,0,13,1,0,Normal
0.0,arp,-,INT,1,0,46,0,0.0,0,0,0.0,0.0,0,0,60000.64,0.0,0.0,0.0,46,0,0,0,1,1,1,1,1,0,0,0,1,1,1,Normal
0.815658,tcp,-,FIN,122,126,7816,16782,302.82300699999996,31,29,76031.86719,163293.9375,30,32,6.738289,6.520896,0.000542,0.000155,64,133,0,0,4,2,1,1,1,0,0,0,2,10,0,Normal
1.537153,tcp,-,FIN,20,8,17266,354,17.56494,254,252,85368.21094,1613.372192,7,1,75.47879,209.90242200000003,0.067835,0.08945499999999999,863,44,0,0,3,1,1,1,2,0,0,0,1,2,0,Normal
