dur,proto,service,state,spkts,dpkts,sbytes,dbytes,rate,sttl,dttl,sload,dload,sloss,dloss,sinpkt,dinpkt,synack,ackdat,smean,dmean,trans_depth,response_body_len,ct_srv_src,ct_dst_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,is_ftp_login,ct_ftp_cmd,ct_flw_http_mthd,ct_src_ltm,ct_srv_dst,is_sm_ips_ports,hidden_label
1.078458,tcp,-,FIN,16,12,3430,642,25.035747,254,252,23856.28516,4369.201172,5,3,70.454734,90.592367,0.081941,0.025901,214,54,0,0,5,1,1,1,4,0,0,0,2,4,0,00ea8dc1466f97345ed3839c5352880b
0.5395760000000001,tcp,-,FIN,12,8,1066,764,35.212834,254,252,14500.27441,9918.899414,3,2,46.172455,68.623859,0.0592,0.03864,89,96,0,0,4,2,2,1,4,0,0,0,2,4,0,56bafb9c1a8f7e65005481a1e3ab417d
0.326874,tcp,-,FIN,122,126,7814,14840,755.642875,31,29,189675.5469,360334.5625,30,32,2.698446,2.610992,0.0004969999999999999,0.00014099999999999998,64,118,0,0,9,2,1,1,1,0,0,0,6,3,0,0b387ac678cc6defadc8eb8c75b03f99
7.000000000000002e-06,udp,-,INT,2,0,1472,0,142857.1409,254,0,841142848.0,0.0,0,0,0.006999999999999999,0.0,0.0,0.0,736,0,0,0,29,10,10,1,28,0,0,0,11,28,0,f42bc425b8e58db72f140cb34f49b65a
2.8829830000000003,tcp,-,REQ,4,0,180,0,1.040589,254,0,374.612,0.0,3,0,960.994312,0.0,0.0,0.0,45,0,0,0,20,19,1,1,19,0,0,0,20,19,0,013c2f9f0ae1f7062249f568372d7e35
0.245168,tcp,-,CON,6,2,998,86,28.55185,62,252,27148.73047,1403.119507,2,1,49.0336,0.008,0.071978,0.060917,166,43,0,0,7,4,4,1,7,0,0,0,4,7,0,02f400fc300bcf5a1475560a8e84af1c
1.08957,tcp,-,FIN,10,8,2530,354,15.602485,254,252,16718.52148,2276.127197,2,1,112.417444,144.161,0.080442,0.092344,253,44,0,0,3,1,1,1,2,0,0,0,3,1,0,d5d5c5b46fbb696247d4480262f7cf54
9e-06,tcp,-,REQ,2,0,90,0,111111.1072,254,0,40000000.0,0.0,1,0,0.009000000000000001,0.0,0.0,0.0,45,0,0,0,8,3,1,1,6,0,0,0,3,6,0,e0d15d9cc18dfa63e0d8e4fa3ab51671
0.003967,tcp,http,FIN,8,10,1040,824,4285.353987,31,29,1835139.875,1496344.75,2,2,0.513,0.388444,0.000464,0.000123,130,82,1,83,3,1,1,1,1,0,0,1,8,2,0,3ed1decb2927f5bb0ef1b0103df4d560
1.7666099999999998,tcp,-,FIN,12,10,1110,828,11.887174,254,252,4609.958984000001,3378.221436,3,2,156.141818,181.926672,0.12926500000000002,0.138742,93,83,0,0,4,1,1,1,2,0,0,0,2,2,0,7e21b01f476d20134a72992dd44e6ec2
0.001382,udp,dns,CON,2,2,146,178,2170.766932,31,29,422575.9688,515195.3438,0,0,0.004,0.004,0.0,0.0,73,89,0,0,3,3,1,1,1,0,0,0,2,3,0,ba558e90285c7df18f7c4937ce1ff75f
0.029498000000000007,tcp,smtp,FIN,52,40,37268,3276,3084.954944,31,29,9913079.0,866499.4375,18,8,0.571333,0.743769,0.000487,0.000102,717,82,0,0,1,2,1,1,1,0,0,0,4,1,0,ee80afc11269fbfa03aa369318ab00bd
0.7447060000000001,tcp,-,FIN,12,10,1162,804,28.199049,254,252,11451.49902,7777.566406,3,2,67.70054499999999,78.866781,0.034207999999999995,0.069021,97,80,0,0,4,1,1,1,4,0,0,0,1,4,0,6ddad21b17ab4729dfdd60789b47563f
0.006772,tcp,-,FIN,18,18,4232,2456,5168.340318,31,29,4721795.5,2740697.0,7,7,0.378059,0.366588,0.000536,0.000151,235,136,0,0,11,8,1,1,3,0,0,0,6,17,0,534c744b730982febb09119b3fcde3f2
0.004563,udp,-,CON,4,4,568,312,1534.078439,31,29,746877.0625,410256.4063,0,0,1.250333,1.038,0.0,0.0,142,78,0,0,8,2,1,1,2,0,0,0,2,2,0,f7a11f03d0abaafb09c70805adb82be8
0.034932,tcp,ftp,FIN,30,29,1676,1922,1660.368778,31,30,371235.5625,425054.4063,4,8,1.193103,1.229571,0.000495,0.000105,56,66,0,0,1,9,1,1,4,0,1,0,5,1,0,c20b2bd10e94ef99a09e3f7a5a380e08
0.076934,tcp,-,FIN,60,62,3598,46036,1572.776618,31,29,368003.7188,4709907.0,7,24,1.298322,1.250033,0.000672,0.000181,60,743,0,0,4,2,1,1,1,0,0,0,1,6,0,3dea2ec7d69247a2f136cd77b0e5d8e1
0.6616449999999999,tcp,-,FIN,10,10,608,646,28.716306,254,252,6625.909668,7037.006348000001,2,3,73.516111,62.134891,0.101601,0.059726,61,65,0,0,3,1,1,1,2,0,0,0,1,2,0,12ca03f28cf4a1191660c8a6c0802b7a
1.1906,tcp,-,FIN,10,8,942,354,14.278515,254,252,5697.967285,2082.983398,2,1,132.15033300000002,146.06,0.168177,0.106337,94,44,0,0,4,1,1,1,3,0,0,0,1,3,0,a3f0b89c61f2c64d0bb4c7311a98b6af
0.34272600000000003,tcp,-,FIN,10,6,2322,268,43.766742,254,252,48785.32813,5228.666992,2,1,36.360444,54.533199,0.07005800000000001,0.043055,232,45,0,0,7,3,2,1,5,0,0,0,3,4,0,c33d4ecbca509ca1b08e2bafb3d338d2
0.748391,tcp,-,FIN,10,6,534,268,20.043,254,252,5141.697265999999,2394.470459,2,1,77.986778,132.238406,0.08719,0.08730399999999999,53,45,0,0,2,1,1,1,1,0,0,0,3,1,0,455c3b39b71c7aed015697d2196df83c
0.014935,tcp,-,FIN,46,48,2854,30622,6226.983651,31,29,1495547.375,16061600.0,7,17,0.323533,0.319822,0.00054,0.000129,62,638,0,0,7,5,1,1,2,0,0,0,3,12,0,7fbdccdf1333552a92e4865ee055c60c
1.185207,tcp,-,FIN,10,8,534,354,14.343486,254,252,3246.690186,2092.4614260000008,2,1,129.411111,154.256422,0.105408,0.103355,53,44,0,0,2,2,1,1,2,0,0,0,1,2,0,211d3881f6ccf6f511f6c2a3cc41fe28
9e-06,udp,-,INT,2,0,104,0,111111.1072,254,0,46222220.0,0.0,0,0,0.009000000000000001,0.0,0.0,0.0,52,0,0,0,3,1,1,1,2,0,0,0,1,2,0,0a3b25ae4ea428e94d24c96df60bcb01
7.000000000000002e-06,udp,-,INT,2,0,104,0,142857.1409,254,0,59428572.0,0.0,0,0,0.006999999999999999,0.0,0.0,0.0,52,0,0,0,8,2,2,2,4,0,0,0,4,4,0,22e5eb72a051725ccc1cf9b1f5d873a5
0.025135,tcp,smtp,FIN,52,40,37178,3276,3620.449672,31,29,11605809.0,1016908.75,18,8,0.485941,0.63041,0.000545,0.000133,715,82,0,0,1,4,1,1,2,0,0,0,6,3,0,1ac6dca46d6510fbbcc9c0434bb17f95
0.581426,tcp,-,FIN,10,6,672,268,25.798639,254,252,8324.360352,3082.077393,2,1,58.57255600000001,99.387602,0.084478,0.060224,67,45,0,0,3,19,2,1,3,0,0,0,2,3,0,1a4cbd4f97ff405c9381870e6cf3d00d
0.356252,tcp,-,FIN,10,6,534,268,42.105025,254,252,10801.34277,5030.146973,2,1,35.187889,61.661,0.047942,0.051526,53,45,0,0,4,2,2,1,4,0,0,0,2,4,0,a3d38d90b17884b1ef1d704d22536751
0.046411,tcp,ftp-data,FIN,6,8,320,1890,280.10600800000003,31,29,46023.57031,285104.8125,1,2,9.2168,6.547714,0.000572,0.000154,53,236,0,0,3,2,1,1,1,0,0,0,2,8,0,28e60f2ee60e692a7d1361603f35e89a
0.106065,tcp,-,FIN,64,66,3806,52014,1216.235355,31,29,282619.1563,3863744.0,7,26,1.663714,1.614508,0.001119,0.000198,59,788,0,0,7,3,1,1,1,0,0,0,3,4,0,cf8fe82421a08b0026b1774d1052e27e
0.034247,tcp,-,FIN,122,126,7808,15182,7212.310616,31,29,1808976.0,3518439.5,30,32,0.280198,0.2702,0.000468,0.000121,64,120,0,0,7,11,1,1,2,0,0,0,5,11,0,1bf00c0f6ae218613815e24579f37c69
1.1e-05,udp,-,INT,2,0,1064,0,90909.0902,254,0,386909088.0,0.0,0,0,0.011,0.0,0.0,0.0,532,0,0,0,29,13,13,1,29,0,0,0,13,29,0,84560de51a188b526dbc07ba8f7244a2
0.0010279999999999998,udp,dns,CON,2,2,146,178,2918.287859,31,29,568093.375,692607.0,0,0,0.011,0.006,0.0,0.0,73,89,0,0,2,3,1,1,1,0,0,0,2,2,0,6b1f490ed1e3d936ec8c2cb8736cfb07
1.005773,tcp,http,FIN,14,18,1684,10168,30.822066,31,29,12440.18359,76391.0,3,5,77.34031,59.133412,0.000502,0.000144,120,565,1,3924,2,7,1,1,3,0,0,1,3,2,0,751b12826bc7864a3865c03c66ac5799
0.019423,tcp,-,FIN,16,18,1540,1644,1699.016585,31,29,594758.75,639654.0,4,4,1.2736,1.115118,0.000463,0.000144,96,91,0,0,12,14,6,1,6,0,0,0,11,16,0,8d86d1ad20836ba79bcfe619063aab1a
0.001047,udp,dns,CON,2,2,146,178,2865.329359,31,29,557784.125,680038.1875,0,0,0.011,0.002,0.0,0.0,73,89,0,0,3,2,1,1,1,0,0,0,1,2,0,e1878e495b4399a7fd0041d92a005ce1
0.020874,tcp,-,FIN,44,46,2766,24004,4263.677461,31,29,1036313.125,8999905.0,7,16,0.47814,0.417511,0.002082,0.000134,63,522,0,0,11,9,1,1,3,0,0,0,12,15,0,a4a9544a0ff6cae0a2a2c7638a626236
0.001141,udp,dns,CON,2,2,146,178,2629.272667,31,29,511831.75,624014.0625,0,0,0.004,0.01,0.0,0.0,73,89,0,0,3,1,1,1,1,0,0,0,3,4,0,10c4f6f1d869c85dbebd384fe602a943
1e-06,udp,dns,INT,2,0,264,0,1000000.003,60,0,1056000000.0,0.0,0,0,0.001,0.0,0.0,0.0,132,0,0,0,2,2,2,1,2,0,0,0,2,2,0,305f1b5f0bb582b4639efcb34848d254
3.925168,tcp,-,FIN,224,431,12900,545438,166.617071,31,29,26175.69531,1109095.0,20,194,17.600223,9.127026,0.000544,0.000134,58,1266,0,0,10,2,2,1,2,0,0,0,4,10,0,5677235e5bf8dc9a8928b13380094b12
0.712403,tcp,-,FIN,10,8,534,354,23.862898,254,252,5401.4370119999985,3481.175781000001,2,1,76.541556,91.77457,0.06997300000000001,0.10773599999999997,53,44,0,0,2,1,1,1,2,0,0,0,17,2,0,87584f226c65ad6000e8a130b6e7a4bf
0.541886,tcp,http,FIN,10,8,840,1098,31.371914,62,252,11161.01953,14187.486330000002,2,2,60.209556000000006,67.03256999999999,0.071903,0.077186,84,137,1,127,3,1,1,1,3,0,0,1,1,4,0,c2abf90e765eb5cfb3b70e168dcd170d
0.24749,tcp,-,FIN,10,6,534,268,60.608509,254,252,15548.10254,7240.696289,2,1,27.342222,39.024602,0.052358,0.034565,53,45,0,0,5,1,1,1,4,0,0,0,13,4,0,6a4ae6b47deecd73cb4ac80aa5db3921
42.216057,tcp,-,FIN,20,12,1048,536,0.734318,254,252,188.743347,93.234665,4,1,2220.913158,3833.16725,0.051205,0.015058000000000004,52,45,0,0,10,2,2,2,9,0,0,0,2,9,0,6f7ac4319aea9f0378a18af8cb03e4f2
0.052334000000000006,tcp,-,FIN,72,74,4238,65118,2770.665372,31,29,638972.75,9819850.0,7,30,0.7319859999999999,0.709589,0.00053,0.000133,59,880,0,0,9,1,1,1,1,0,0,0,3,5,0,00ffa58ceda05a22bc4ba39356aaef12
1.084666,tcp,-,FIN,10,8,534,354,15.673027,254,252,3547.6357420000004,2286.418213,2,1,120.518444,138.251281,0.116309,0.081772,53,44,0,0,5,1,1,1,2,0,0,0,1,2,0,7e07366a798ca4586a30e583e5fd4145
0.004252000000000001,tcp,http,FIN,8,10,1040,824,3998.118739,31,29,1712135.5,1396049.0,2,2,0.557286,0.404111,0.000611,0.000134,130,82,1,83,1,2,1,1,1,0,0,1,6,3,0,0842fcf8f30ffe6c182a0ed058fd462c
7.000000000000002e-06,udp,-,INT,2,0,1046,0,142857.1409,254,0,597714304.0,0.0,0,0,0.006999999999999999,0.0,0.0,0.0,523,0,0,0,2,1,1,1,2,0,0,0,1,2,0,937f7b496dadd05dd8b0329b5c216f4d
0.540399,tcp,http,FIN,10,8,838,1152,31.458236,62,252,11176.92676,14922.30664,2,2,59.927,62.782,0.100924,0.064653,84,144,1,169,4,2,2,2,4,0,0,4,2,4,0,8807c06500fb404195ece5fa05311ba4
0.097055,tcp,-,FIN,72,74,4238,63878,1493.998202,31,29,344546.9063,5194168.0,7,30,1.362366,1.321685,0.000562,0.000124,59,863,0,0,4,1,1,1,1,0,0,0,3,4,0,f6100f8e410d2cb170961ed7caa1d25e
0.585737,tcp,http,FIN,10,8,794,1118,29.023265,62,252,9765.475586,13371.18945,2,2,65.081889,68.502711,0.06743099999999999,0.03394,79,140,1,156,1,2,1,1,1,0,0,1,1,2,0,ae490dda52b2fa118e3927c71b3219e0
0.664946,tcp,-,FIN,10,6,552,268,22.558222,254,252,5979.432617,2694.955566,2,1,70.625556,117.647797,0.076706,0.120703,55,45,0,0,7,3,2,1,7,0,0,0,2,10,0,ecf725b15f88132229372b3b608851dd
0.044856,tcp,-,FIN,84,86,4862,79882,3767.611856,31,29,856964.5,14081327.0,7,36,0.5367109999999999,0.514388,0.001129,0.000145,58,929,0,0,11,2,1,1,1,0,0,0,5,2,0,d8eaec9d36f87cb065fdc8a92ef9095f
3e-06,tcp,-,REQ,2,0,90,0,333333.3215,254,0,119999992.0,0.0,1,0,0.003,0.0,0.0,0.0,45,0,0,0,6,3,1,1,35,0,0,0,4,4,0,42c6770c5564c40ba12513969d313fb6
0.369874,tcp,-,FIN,96,98,5486,92746,521.7993150000002,31,29,117423.7734,1985541.0,7,42,3.889674,3.80799,0.000495,0.000169,57,946,0,0,3,4,1,1,2,0,0,0,3,4,0,02b5a3c3a10b87c9dab0385cfecdfe4c
5.262734,tcp,-,REQ,6,0,270,0,0.950077,254,0,342.027557,0.0,5,0,1052.54675,0.0,0.0,0.0,45,0,0,0,37,3,1,1,35,0,0,0,3,35,0,60c9286191a54b0c3b0ba368526dca83
0.547519,tcp,-,FIN,16,10,900,556,45.660514,254,252,12331.99121,7320.293456999999,5,3,35.330333,53.56800000000001,0.065399,0.060545,56,56,0,0,6,3,2,1,6,0,0,0,2,7,0,2c8d14dc40f464385aca57d48e9a22b7
0.638259,tcp,-,FIN,10,6,588,268,23.501431,254,252,6643.071289,2807.637695,2,1,67.014333,114.042797,0.068036,0.132105,59,45,0,0,3,1,1,1,2,0,0,0,1,2,0,54a0826676c279532968afa8070d9dd7
4.841778,tcp,-,FIN,454,858,25472,1094788,270.76831200000004,31,29,41994.49219,1806795.875,38,390,10.68755,5.648992,0.000588,0.000133,56,1276,0,0,19,4,5,1,1,0,0,0,12,7,0,ca8bd3254672cbe5849d73dd6d83c219
0.007564,tcp,-,FIN,32,24,3728,5474,7271.285175,31,29,3820201.0,5548387.0,7,7,0.244,0.29782600000000004,0.0005780000000000001,0.00013700000000000002,117,228,0,0,3,4,1,1,1,0,0,0,1,11,0,be1deceef2717fc528086c8419a7f1dd
0.0,arp,-,INT,1,0,46,0,0.0,0,0,0.0,0.0,0,0,60000.768,0.0,0.0,0.0,46,0,0,0,2,2,2,2,2,0,0,0,2,2,1,9f576bfcdb69472e3351de957677a0fb
2.61737,tcp,-,FIN,154,156,12560,27728,118.057444,31,29,38142.10547,84209.72656,39,45,17.104549,16.882394,0.000589,0.000196,82,178,0,0,3,2,1,1,1,0,0,0,1,5,0,cdf30e046f786083694c59024e420def
1.265385,tcp,http,FIN,10,10,808,1284,15.015193,62,252,4602.551758,7308.447265999999,2,2,140.598333,135.558219,0.036103,0.06219400000000001,81,128,1,197,4,1,1,1,4,0,0,1,1,4,0,38918f6cce8d0be6dab2e5204c413cd0
0.667926,tcp,-,FIN,10,6,588,268,22.457577,254,252,6348.008301,2682.931885,2,1,69.65844399999999,115.339797,0.091218,0.114524,59,45,0,0,4,1,1,1,1,0,0,0,3,1,0,2c359c58d89fba45b845834b185d3570
0.871402,tcp,-,FIN,30,16,27346,850,51.640917,254,252,242689.3594,7316.944336,12,4,30.048344,52.234332,0.087134,0.0363,912,53,0,0,5,1,1,1,4,0,0,0,1,4,0,6591ef860ee8b9c1b3e0d5e1f1d2982f
0.886415,tcp,-,FIN,16,12,904,642,30.459773,254,252,7653.300293000001,5315.794434,5,3,57.756467,74.402547,0.06798,0.059855,57,54,0,0,7,1,1,1,7,0,0,0,1,7,0,4bb81c2e361af313eee36baa6b736d0c
0.00109,udp,dns,CON,2,2,146,178,2752.293491,31,29,535779.8125,653211.0,0,0,0.011,0.008,0.0,0.0,73,89,0,0,3,1,2,1,1,0,0,0,4,4,0,c4876aa7753f2f2c9685e6a2a4ef0436
0.042775,tcp,-,FIN,96,98,5486,92746,4511.981152,31,29,1015359.375,17168906.0,7,42,0.446737,0.439812,0.000549,0.000154,57,946,0,0,8,1,1,1,1,0,0,0,5,9,0,98cc58c0dfd09113a7128b0d64223f10
0.0,arp,-,INT,1,0,46,0,0.0,0,0,0.0,0.0,0,0,60000.70400000001,0.0,0.0,0.0,46,0,0,0,1,1,1,1,1,0,0,0,1,1,1,f43e40bed46f03942bb80a524a28f018
0.97151,tcp,-,FIN,10,8,756,354,17.498533,254,252,5607.7651369999985,2552.727295,2,1,104.221444,128.27243,0.073594,0.037827,76,44,0,0,6,1,1,1,4,0,0,0,1,4,0,a3b02c221569c7ba01a7465b481a5b4b
0.983136,tcp,-,FIN,10,8,730,354,17.291605999999998,254,252,5346.157715,2522.540039,1,0,6580.4835,8230.313,0.152881,0.13544,73,44,0,0,6,3,3,3,5,0,0,0,4,5,0,d6b2ba1b0953dcdffaea626552b8edcf
0.308894,tcp,smtp,FIN,52,42,37496,3380,301.0741470000001,31,29,952430.25,85466.21094,18,8,6.04147,7.520073,0.000567,0.00015900000000000002,721,80,0,0,1,4,1,1,1,0,0,0,2,3,0,a12354abdd1b60e0e82538c61ab1682f
0.501361,tcp,-,CON,6,2,998,86,13.961995000000002,62,252,13275.86231,686.132324,2,1,100.2722,0.004,0.0921,0.356537,166,43,0,0,6,4,4,1,6,0,0,0,4,6,0,331e67ebc5e67bec8b99e4f4a29d49bc
1.158886,tcp,-,FIN,14,18,1684,10168,26.749828000000004,31,29,10796.57617,66298.15625,3,5,89.118002,68.131059,0.000653,0.000117,120,565,0,0,12,3,2,1,1,0,0,0,5,13,0,7a89e892ea970dbf6d16cf8cacd37e2d
0.5648350000000001,tcp,-,FIN,10,6,588,268,26.556427000000006,254,252,7506.616698999998,3172.60791,2,1,57.004889,96.860602,0.080527,0.08527799999999999,59,45,0,0,2,1,1,1,2,0,0,0,2,2,0,f2ec9337315ecf4de4e13c32d41f82dc
0.004737,udp,-,CON,4,4,568,312,1477.728526,31,29,719442.6875,395186.8438,0,0,1.298,1.097333,0.0,0.0,142,78,0,0,5,3,1,1,3,0,0,0,4,7,0,711c177edf9e0bf60d98746a799f9f97
1.365126,tcp,-,FIN,24,20,2158,1918,31.498924,31,29,12124.8877,10683.2627,6,5,59.353303,71.811366,0.0005679999999999999,0.00014199999999999998,90,96,0,0,5,3,2,1,1,0,0,0,4,2,0,a06bc7aee2f457d0bf0b4292bd8d49bd
0.54651,tcp,-,FIN,10,6,566,268,27.446891,254,252,7465.554198999998,3278.988525,2,1,55.743444,96.286203,0.065071,0.067217,57,45,0,0,5,2,1,1,4,0,0,0,1,7,0,73026b870be08c89f0af21adb9ffec3f
0.222445,tcp,ftp-data,FIN,8,12,424,8824,85.414374,31,29,13342.62402,290912.375,1,4,31.729429,20.173363,0.000534,0.000124,53,735,0,0,5,9,1,1,3,0,0,0,3,3,0,ddca7226ada4ae307178972036624850
0.019203,tcp,-,FIN,16,18,1540,1644,1718.4815079999996,31,29,601572.6875,646982.25,4,4,1.259267,1.1024120000000002,0.000456,0.00012,96,91,0,0,17,8,6,1,8,0,0,0,12,10,0,cc0ccd2537c0ed952b9d86720a45a1a5
0.013774000000000002,tcp,-,FIN,44,46,2766,24004,6461.449056,31,29,1570495.125,13639030.0,7,16,0.312558,0.285089,0.000941,0.000114,63,522,0,0,6,5,1,1,1,0,0,0,4,2,0,0531d16f6b13e06f8a7e1d701a1c9718
3.082068,tcp,-,FIN,36,14,34706,976,15.898416,254,252,87582.75,2354.263428,15,2,88.03234499999998,231.432766,0.07344099999999999,0.076022,964,70,0,0,2,1,1,1,1,0,0,0,1,1,0,8ce75479cf7776dac60331f0530e7de7
3e-06,udp,-,INT,2,0,104,0,333333.3215,254,0,138666656.0,0.0,0,0,0.003,0.0,0.0,0.0,52,0,0,0,6,2,2,2,4,0,0,0,3,4,0,d12c3dd57ca8f65950a438f9420d1bbb
0.453824,tcp,-,FIN,10,6,1690,268,33.05246,254,252,26812.15625,3948.667236,2,1,50.320556,69.243797,0.107595,0.038969,169,45,0,0,2,1,1,1,2,0,0,0,1,2,0,255a77a1cb89e4d5934bdbaec2ee7753
8e-06,tcp,-,REQ,2,0,90,0,125000.0003,254,0,45000000.0,0.0,1,0,0.008,0.0,0.0,0.0,45,0,0,0,10,4,1,1,8,0,0,0,5,9,0,8ac04f0cfcbd79a8cd1873953b20a997
2.893871,tcp,-,FIN,32,14,21980,728,15.550105,254,252,58866.48047,1868.7771,12,3,91.264195,217.042391,0.072315,0.093351,687,52,0,0,1,1,1,1,1,0,0,0,1,1,0,6bdfac1074e71b74978a764717fb4686
1.019062,tcp,http,FIN,12,18,1580,10168,28.457541,31,29,11375.16602,75394.82031,3,5,92.605089,59.913057,0.000533,0.00015,132,565,1,3924,6,2,3,1,1,0,0,1,4,4,0,acd4c9dc31d24481a5c2a7cd6db50529
0.06418099999999999,tcp,-,FIN,16,18,1540,1644,514.1708610000002,31,29,179990.9688,193577.5313,4,4,4.258,3.713059,0.001049,0.000168,96,91,0,0,6,7,6,1,6,0,0,0,9,9,0,0c26e2b90e5e6695ab004cb5344dfcb3
1.151019,tcp,http,FIN,14,18,1684,10168,26.932658,31,29,10870.36816,66751.28906,3,5,88.495079,67.677941,0.00049,0.000133,120,565,1,3924,2,2,1,1,1,0,0,1,1,1,0,f3568b31543b3c0e56d100b78330c2db
0.047201,tcp,ftp-data,FIN,6,8,320,1884,275.417893,31,29,45253.27734,279485.5938,1,2,9.3728,6.6610000000000005,0.00057,0.0008460000000000001,53,236,0,0,3,6,1,1,2,0,0,0,3,4,0,ad5536f27ebc3f725f24046be1bbdb38
0.001041,udp,dns,CON,2,2,146,178,2881.844351,31,29,560999.0625,683957.75,0,0,0.011,0.011,0.0,0.0,73,89,0,0,5,4,1,1,1,0,0,0,4,1,0,7e8938b9f1658cb5fd24e8757ae10f1f
2.28415,tcp,-,FIN,10,8,610,354,7.4425940000000015,254,252,1922.81604,1085.743164,2,1,253.771667,300.927719,0.177653,0.139603,61,44,0,0,3,1,1,1,3,0,0,0,1,3,0,5f95082b87f0585e9e97487a4661d7cd
0.770698,tcp,-,FIN,10,6,910,268,19.462876,254,252,8501.384766,2325.165039,2,1,80.925889,134.325797,0.099066,0.123687,91,45,0,0,5,1,1,1,4,0,0,0,1,4,0,388033472e042d9cd06ea66f67353d30
0.480192,tcp,-,FIN,10,6,534,268,31.237505,254,252,8013.461426000002,3731.840576,2,1,49.485667,86.68,0.046783,0.054278,53,45,0,0,3,2,2,1,3,0,0,0,2,3,0,c2b77dfdfce605b90f8fcfe10a0ca8ec
0.013747,tcp,-,FIN,16,18,1540,1644,2400.523727,31,29,840328.8125,903760.8125,4,4,0.894867,0.781647,0.000455,0.000138,96,91,0,0,10,6,6,1,6,0,0,0,11,10,0,292c2f569f37946740facbdd1b88dfb2
0.001003,udp,dns,CON,2,2,146,178,2991.027057,31,29,582253.25,709870.4375,0,0,0.001,0.006999999999999999,0.0,0.0,73,89,0,0,1,1,1,1,1,0,0,0,1,3,0,becd3d191a24b7418c7160c66cf9364c
0.6217550000000001,tcp,-,FIN,10,6,550,268,24.125258,254,252,6369.068359000001,2882.1640620000007,2,1,69.083889,113.371602,0.054166,0.073635,55,45,0,0,8,1,2,1,4,0,0,0,3,4,0,366c9178e51c61559294736b02b5857a
0.004787,tcp,-,FIN,18,18,4256,2456,7311.468718999998,31,29,6718195.5,3877167.5,7,7,0.263,0.251941,0.000503,0.000135,236,136,0,0,5,9,1,1,3,0,0,0,5,22,0,93d968e69350980b4c5919189c4ecb3f
1.932399,tcp,ftp,FIN,14,14,820,768,13.972269,254,252,3154.62793,2955.911133,4,4,148.57146200000003,140.821687,0.101715,0.093012,59,55,0,0,1,1,1,1,1,0,0,0,1,1,0,bd5d000eec07a2aed94e82b3711fa324
0.020327,tcp,-,FIN,48,50,2958,32368,4771.978169,31,29,1140158.375,12484282.0,7,18,0.424468,0.402939,0.000572,7.7e-05,62,647,0,0,7,5,1,1,1,0,0,0,4,9,0,de5e619931890ace7bb838588a144993
1.03919,tcp,http,FIN,10,8,812,1098,16.358894,62,252,5627.459473,7398.069336,2,2,115.454,124.613,0.166891,0.153238,81,137,1,227,2,2,2,2,2,0,0,4,2,2,0,8e4f6effb5f6e7965e0d6d0e7bd7dce5
0.177263,tcp,-,FIN,22,22,4464,2664,242.577404,31,29,192346.9531,114767.3203,7,7,8.42619,8.41681,0.0005059999999999999,0.000144,203,121,0,0,7,4,1,1,3,0,0,0,10,5,0,c7509f43e0b28bd72a8c532247d616da
9e-06,tcp,-,REQ,2,0,90,0,111111.1072,254,0,40000000.0,0.0,1,0,0.009000000000000001,0.0,0.0,0.0,45,0,0,0,13,13,1,1,16,0,0,0,13,9,0,52c80c5cc62140daa3a78058044b0878
1.5249,tcp,-,FIN,10,8,978,354,11.148272,254,252,4621.942383,1626.336182,2,1,159.298222,206.033859,0.08265399999999999,0.082598,98,44,0,0,2,1,1,1,2,0,0,0,1,2,0,be5dfaa16041bedd551139330dc8ebed
0.661159,tcp,-,FIN,10,6,502,268,22.687433,254,252,5469.183594,2710.39209,2,1,67.30533299999999,108.079203,0.12076,0.122993,50,45,0,0,2,1,1,1,2,0,0,0,1,2,0,36f7ac7b891a61633464d8596c63d326
1.207275,tcp,http,FIN,14,18,1684,10168,25.677662,31,29,10363.83594,63640.84375,3,5,92.837538,70.988118,0.000474,0.00013700000000000002,120,565,1,3924,4,3,3,1,2,0,0,1,17,1,0,4dd9f1eed8414a45d89fa43180145269
0.380707,tcp,-,CON,6,2,978,86,18.386844,62,252,17126.03125,903.582031,2,1,76.1414,0.006,0.199093,0.112018,163,43,0,0,4,2,2,1,4,0,0,0,2,4,0,0cbb902630fa131b6383deff27893ede
1.004644,tcp,http,FIN,12,18,1580,10168,28.865946,31,29,11538.41504,76476.83594,3,5,91.298276,59.065471,0.0005269999999999999,0.000144,132,565,1,3924,2,3,1,1,1,0,0,1,3,2,0,ab736f02fb0f77431533020946feea95
0.803141,tcp,-,FIN,28,30,4464,3080,70.971349,31,29,42881.63672,29663.5332,7,7,29.735149,27.673896000000006,0.000594,0.000171,159,103,0,0,13,3,1,1,1,0,0,0,1,14,0,c9263f4f683de2b02cf816868a6759e9
9e-06,udp,-,INT,2,0,78,0,111111.1072,254,0,34666664.0,0.0,0,0,0.009000000000000001,0.0,0.0,0.0,39,0,0,0,26,9,9,1,25,0,0,0,10,25,0,38eade1d28f4fe70acadbdf5d5d8c21d
0.570967,tcp,-,FIN,10,6,534,268,26.27122,254,252,6739.443359000001,3138.535156,2,1,60.66344399999999,95.582797,0.093045,0.064695,53,45,0,0,2,2,1,1,2,0,0,0,1,3,0,2e8e77b2555ea952283b97817d40fcf8
